"","pays1","pays2","dist"
"12546","Cocos Islands","Serbia","9651.05817680466"
"12547","Cocos Islands","Seychelles","4612.40259678806"
"12548","Cocos Islands","Siachen Glacier","5628.76162298611"
"12549","Cocos Islands","Sierra Leone","12063.110713569"
"12550","Cocos Islands","Singapore","1666.79201296156"
"12551","Cocos Islands","Sint Eustatius","17776.754417933"
"12552","Cocos Islands","Sint Maarten","17769.2373124567"
"12553","Cocos Islands","Slovakia","9903.4157141357"
"12554","Cocos Islands","Slovenia","10249.4761906981"
"12555","Cocos Islands","Solomon Islands","6462.05700179387"
"12556","Cocos Islands","Somalia","5607.91661434938"
"12557","Cocos Islands","South Africa","6683.8218350161"
"12558","Cocos Islands","South Georgia","11365.4687023949"
"12559","Cocos Islands","South Korea","5907.94797530727"
"12560","Cocos Islands","South Sandwich Islands","10650.0827832284"
"12561","Cocos Islands","South Sudan","7085.33442666538"
"12562","Cocos Islands","Spain","11078.0594616609"
"12563","Cocos Islands","Sri Lanka","2652.40392670522"
"12564","Cocos Islands","Sudan","7210.74854101159"
"12565","Cocos Islands","Suriname","16676.8470885066"
"12566","Cocos Islands","Swaziland","6915.00555919681"
"12567","Cocos Islands","Sweden","10415.7271115342"
"12568","Cocos Islands","Switzerland","10705.430137618"
"12569","Cocos Islands","Syria","7827.55417974481"
"12570","Cocos Islands","Taiwan","4583.77616621567"
"12571","Cocos Islands","Tajikistan","5925.75827683165"
"12572","Cocos Islands","Tanzania","6145.4893820169"
"12573","Cocos Islands","Thailand","2020.68184235216"
"12574","Cocos Islands","Timor-Leste","2980.47906629192"
"12575","Cocos Islands","Tobago","17566.1718159393"
"12576","Cocos Islands","Togo","10710.1801960243"
"12577","Cocos Islands","Tonga","9302.19448484414"
"12578","Cocos Islands","Trinidad","17603.5270767334"
"12579","Cocos Islands","Tunisia","10293.8898116256"
"12580","Cocos Islands","Turkey","7701.26781095731"
"12581","Cocos Islands","Turkmenistan","6326.57662005228"
"12582","Cocos Islands","Turks and Caicos Islands","18393.0567517924"
"12583","Cocos Islands","Uganda","7004.83673660949"
"12584","Cocos Islands","UK","11410.8793317201"
"12585","Cocos Islands","Ukraine","8705.16718964414"
"12586","Cocos Islands","United Arab Emirates","5954.86488266326"
"12587","Cocos Islands","Uruguay","13988.6270207477"
"12588","Cocos Islands","USA","10133.0554704846"
"12589","Cocos Islands","Uzbekistan","6246.887653903"
"12590","Cocos Islands","Vanuatu","7510.47818475984"
"12591","Cocos Islands","Vatican","10443.627339088"
"12592","Cocos Islands","Venezuela","17426.3401837433"
"12593","Cocos Islands","Vietnam","2454.33267166477"
"12594","Cocos Islands","Virgin Islands, British","17877.8400615002"
"12595","Cocos Islands","Virgin Islands, US","17928.4215439938"
"12596","Cocos Islands","Wallis and Futuna","9146.90591625043"
"12597","Cocos Islands","Western Sahara","12136.0711266653"
"12598","Cocos Islands","Yemen","5412.17329743945"
"12599","Cocos Islands","Zambia","6870.99192493999"
"12600","Cocos Islands","Zimbabwe","6846.88542594879"
"12601","Colombia","Afghanistan","12731.3899766697"
"12602","Colombia","Albania","9144.93279062133"
"12603","Colombia","Algeria","6623.81014467083"
"12604","Colombia","American Samoa","10228.2450905561"
"12605","Colombia","Andorra","7676.21220228913"
"12606","Colombia","Angola","8799.33132909666"
"12607","Colombia","Anguilla","1083.34362361298"
"12608","Colombia","Antarctica","6423.45761114479"
"12609","Colombia","Antigua","1135.87682912152"
"12610","Colombia","Argentina","1985.16899760586"
"12611","Colombia","Armenia","11091.5749124894"
"12612","Colombia","Aruba","125.771158560209"
"12613","Colombia","Ascension Island","5910.43151486724"
"12614","Colombia","Australia","12083.0194420721"
"12615","Colombia","Austria","8317.76202205049"
"12616","Colombia","Azerbaijan","11199.6998762195"
"12617","Colombia","Azores","4939.51372942704"
"12618","Colombia","Bahamas","959.732016733653"
"12619","Colombia","Bahrain","12414.1083664455"
"12620","Colombia","Bangladesh","15175.4895286089"
"12621","Colombia","Barbados","1153.84779299402"
"12622","Colombia","Barbuda","1167.96837125121"
"12623","Colombia","Belarus","9216.70490559977"
"12624","Colombia","Belgium","7818.56180456991"
"12625","Colombia","Belize","1477.19384994329"
"12626","Colombia","Benin","7518.08071753577"
"12627","Colombia","Bermuda","2298.7988014336"
"12628","Colombia","Bhutan","15076.9160902132"
"12629","Colombia","Bolivia","728.403059464188"
"12630","Colombia","Bonaire","301.981629009273"
"12631","Colombia","Bosnia and Herzegovina","8818.18628641456"
"12632","Colombia","Botswana","9742.10927657104"
"12633","Colombia","Brazil","0"
"12634","Colombia","Brunei","17919.8071124795"
"12635","Colombia","Bulgaria","9357.59295763512"
"12636","Colombia","Burkina Faso","6829.8661739033"
"12637","Colombia","Burundi","10679.9718030887"
"12638","Colombia","Cambodia","16985.627803276"
"12639","Colombia","Cameroon","8388.66778128426"
"12640","Colombia","Canada","3405.512772777"
"12641","Colombia","Canary Islands","5719.92087293625"
"12642","Colombia","Cape Verde","4738.77177811744"
"12643","Colombia","Cayman Islands","1090.85375470608"
"12644","Colombia","Central African Republic","9041.53646777959"
"12645","Colombia","Chad","8873.56219079563"
"12646","Colombia","Chagos Archipelago","15463.5808586233"
"12647","Colombia","Chile","1468.74559385406"
"12648","Colombia","China","12551.7127215772"
"12649","Colombia","Christmas Island","18300.7554273748"
"12650","Colombia","Cocos Islands","17686.2804082468"
"12651","Colombia","Comoros","12235.9470605326"
"12652","Colombia","Cook Islands","9118.72391489246"
"12653","Colombia","Costa Rica","557.085078606489"
"12654","Colombia","Croatia","8637.62413442178"
"12655","Colombia","Cuba","889.933081733987"
"12656","Colombia","Curacao","217.663178279205"
"12657","Colombia","Cyprus","10433.4446210858"
"12658","Colombia","Czech Republic","8492.5801528161"
"12659","Colombia","Democratic Republic of the Congo","8824.23645613376"
"12660","Colombia","Denmark","8218.58088292097"
"12661","Colombia","Djibouti","11958.5628628629"
"12662","Colombia","Dominica","575.762128617153"
"12663","Colombia","Dominican Republic","575.762128617153"
"12664","Colombia","Ecuador","0"
"12665","Colombia","Egypt","9878.8159787785"
"12666","Colombia","El Salvador","1247.12085532302"
"12667","Colombia","Equatorial Guinea","8378.53289214748"
"12668","Colombia","Eritrea","11320.4707304996"
"12669","Colombia","Estonia","9027.35932623827"
"12670","Colombia","Ethiopia","11070.2019659589"
"12671","Colombia","Falkland Islands","5292.48263679625"
"12672","Colombia","Faroe Islands","7454.30467742701"
"12673","Colombia","Fiji","11049.51669318"
"12674","Colombia","Finland","8806.19398704636"
"12675","Colombia","France","7260.61827777333"
"12676","Colombia","French Guiana","1369.16477231808"
"12677","Colombia","French Polynesia","6649.78192473247"
"12678","Colombia","French Southern and Antarctic Lands","12007.5806922311"
"12679","Colombia","Gabon","8415.31449740004"
"12680","Colombia","Gambia","5603.67955030988"
"12681","Colombia","Georgia","10724.5291467771"
"12682","Colombia","Germany","8051.3448340286"
"12683","Colombia","Ghana","7086.84148285892"
"12684","Colombia","Greece","9221.42076238379"
"12685","Colombia","Greenland","5691.06895967816"
"12686","Colombia","Grenada","898.741235194461"
"12687","Colombia","Grenadines","985.971476794267"
"12688","Colombia","Guadeloupe","1102.12442996616"
"12689","Colombia","Guam","14744.4394678404"
"12690","Colombia","Guatemala","1415.05541263154"
"12691","Colombia","Guernsey","7432.2084861647"
"12692","Colombia","Guinea","5610.67344173907"
"12693","Colombia","Guinea-Bissau","5610.67344173907"
"12694","Colombia","Guyana","669.742816815623"
"12695","Colombia","Haiti","620.447071140839"
"12696","Colombia","Heard Island","12784.8272933268"
"12697","Colombia","Honduras","941.970836032836"
"12698","Colombia","Hungary","8819.51787096836"
"12699","Colombia","Iceland","6838.8945820244"
"12700","Colombia","India","13647.1937029473"
"12701","Colombia","Indonesia","15529.6609156744"
"12702","Colombia","Iran","11220.4328697803"
"12703","Colombia","Iraq","11058.674355945"
"12704","Colombia","Ireland","6952.35353341373"
"12705","Colombia","Isle of Man","7375.66100315953"
"12706","Colombia","Israel","10741.2070064504"
"12707","Colombia","Italy","8100.05606076464"
"12708","Colombia","Ivory Coast","6493.93479408098"
"12709","Colombia","Jamaica","762.029620713842"
"12710","Colombia","Japan","12653.9745077792"
"12711","Colombia","Jersey","7457.29389732046"
"12712","Colombia","Jordan","10807.4538185496"
"12713","Colombia","Kazakhstan","10879.7529195636"
"12714","Colombia","Kenya","11212.7792700193"
"12715","Colombia","Kiribati","8175.39285664897"
"12716","Colombia","Kosovo","9194.94917591912"
"12717","Colombia","Kuwait","11925.3152345088"
"12718","Colombia","Kyrgyzstan","12816.0553664629"
"12719","Colombia","Laos","16071.591766982"
"12720","Colombia","Latvia","9010.06710804946"
"12721","Colombia","Lebanon","10750.0587766019"
"12722","Colombia","Lesotho","10459.6315844725"
"12723","Colombia","Liberia","6175.32908099797"
"12724","Colombia","Libya","8401.61369567232"
"12725","Colombia","Liechtenstein","8315.9523925343"
"12726","Colombia","Lithuania","9021.52850627064"
"12727","Colombia","Luxembourg","8037.57630795858"
"12728","Colombia","Macedonia","9253.11076640166"
"12729","Colombia","Madagascar","12137.5849244518"
"12730","Colombia","Madeira Islands","5927.33847687837"
"12731","Colombia","Malawi","11082.569416114"
"12732","Colombia","Malaysia","17571.0973153038"
"12733","Colombia","Maldives","15546.5093411287"
"12734","Colombia","Mali","6102.53190149554"
"12735","Colombia","Malta","8809.73326855516"
"12736","Colombia","Marshall Islands","12117.5399851425"
"12737","Colombia","Martinique","1114.47459700986"
"12738","Colombia","Mauritania","5654.81968145784"
"12739","Colombia","Mauritius","13609.8325862728"
"12740","Colombia","Mayotte","12426.8501529195"
"12741","Colombia","Mexico","1553.36983303768"
"12742","Colombia","Micronesia","13099.1217670368"
"12743","Colombia","Moldova","9570.00209343282"
"12744","Colombia","Monaco","8162.26319685392"
"12745","Colombia","Mongolia","12793.3492662953"
"12746","Colombia","Montenegro","9062.78092427691"
"12747","Colombia","Montserrat","1085.82521025642"
"12748","Colombia","Morocco","5683.81264576381"
"12749","Colombia","Mozambique","10815.8333384088"
"12750","Colombia","Myanmar","15324.5549314284"
"12751","Colombia","Namibia","8848.19392182291"
"12752","Colombia","Nauru","12692.7255918045"
"12753","Colombia","Nepal","14442.8145444041"
"12754","Colombia","Netherlands","7878.39685098881"
"12755","Colombia","Nevis","1070.27540086114"
"12756","Colombia","New Caledonia","12443.3921536866"
"12757","Colombia","New Zealand","10284.6968053354"
"12758","Colombia","Nicaragua","725.875136815046"
"12759","Colombia","Niger","7441.83931756758"
"12760","Colombia","Nigeria","7741.93460454031"
"12761","Colombia","Niue","10156.1690476923"
"12762","Colombia","Norfolk Island","12329.858113047"
"12763","Colombia","Northern Mariana Islands","14406.2562274323"
"12764","Colombia","North Korea","13483.53476448"
"12765","Colombia","Norway","7716.83289121588"
"12766","Colombia","Oman","12834.9793638267"
"12767","Colombia","Pakistan","13081.4322305236"
"12768","Colombia","Palau","16040.1958927551"
"12769","Colombia","Palestine","10732.8770915059"
"12770","Colombia","Panama","0"
"12771","Colombia","Papua New Guinea","13910.0358982899"
"12772","Colombia","Paraguay","1923.54285812629"
"12773","Colombia","Peru","0"
"12774","Colombia","Philippines","16031.6589338493"
"12775","Colombia","Pitcairn Islands","6045.0234282759"
"12776","Colombia","Poland","8612.69615682026"
"12777","Colombia","Portugal","6721.16133233087"
"12778","Colombia","Puerto Rico","729.585065104319"
"12779","Colombia","Qatar","12474.0803673652"
"12780","Colombia","Republic of Congo","8696.36880621299"
"12781","Colombia","Reunion","13382.9821693724"
"12782","Colombia","Romania","9146.77975408055"
"12783","Colombia","Russia","8957.40206640686"
"12784","Colombia","Rwanda","10662.0433651158"
"12785","Colombia","Saba","1041.22449869847"
"12786","Colombia","Saint Barthelemy","1091.75173085432"
"12787","Colombia","Saint Helena","6976.67369146833"
"12788","Colombia","Saint Kitts","1061.95147954759"
"12789","Colombia","Saint Lucia","1096.38922774057"
"12790","Colombia","Saint Martin","1080.01682009373"
"12791","Colombia","Saint Pierre and Miquelon","4065.81837213181"
"12792","Colombia","Saint Vincent","1032.98592732681"
"12793","Colombia","Samoa","10322.9189001054"
"12794","Colombia","San Marino","8564.10133655376"
"12795","Colombia","Sao Tome and Principe","8164.51906501316"
"12796","Colombia","Saudi Arabia","10868.8675010784"
"12797","Colombia","Senegal","5537.63355186916"
"12798","Colombia","Serbia","9044.41576967716"
"12799","Colombia","Seychelles","13608.7083077062"
"12800","Colombia","Siachen Glacier","13724.2882865526"
"12801","Colombia","Sierra Leone","5980.2653761498"
"12802","Colombia","Singapore","18385.8598643785"
"12803","Colombia","Sint Eustatius","1056.49281464742"
"12804","Colombia","Sint Maarten","1079.57930793987"
"12805","Colombia","Slovakia","8855.9493957443"
"12806","Colombia","Slovenia","8619.23179479368"
"12807","Colombia","Solomon Islands","12674.8511225533"
"12808","Colombia","Somalia","11994.8058955793"
"12809","Colombia","South Africa","9427.30241462797"
"12810","Colombia","South Georgia","6231.7221789756"
"12811","Colombia","South Korea","13982.8076995231"
"12812","Colombia","South Sandwich Islands","7083.62149261179"
"12813","Colombia","South Sudan","10091.9598362588"
"12814","Colombia","Spain","6815.23085164095"
"12815","Colombia","Sri Lanka","16003.4653161736"
"12816","Colombia","Sudan","9791.56078615357"
"12817","Colombia","Suriname","1026.75935999032"
"12818","Colombia","Swaziland","10838.7963531847"
"12819","Colombia","Sweden","8405.1982623414"
"12820","Colombia","Switzerland","8048.70154545344"
"12821","Colombia","Syria","10709.1735809"
"12822","Colombia","Taiwan","15594.2237481542"
"12823","Colombia","Tajikistan","12860.1627666433"
"12824","Colombia","Tanzania","10717.6584216854"
"12825","Colombia","Thailand","16245.8656488033"
"12826","Colombia","Timor-Leste","17022.7452652954"
"12827","Colombia","Tobago","918.182696121738"
"12828","Colombia","Togo","7423.35120234949"
"12829","Colombia","Tonga","10590.8469507211"
"12830","Colombia","Trinidad","749.962463617143"
"12831","Colombia","Tunisia","8226.71320570535"
"12832","Colombia","Turkey","9715.99564437488"
"12833","Colombia","Turkmenistan","11714.3796877659"
"12834","Colombia","Turks and Caicos Islands","1031.19137108574"
"12835","Colombia","Uganda","10737.457992972"
"12836","Colombia","UK","7172.58619565984"
"12837","Colombia","Ukraine","9239.13706321187"
